sample_id,relative_path,split,x_start,x_end,y_start,y_end,z_start,z_end,susceptibility_si,susceptibility_log10,tmi_min_nt,tmi_max_nt,peak_absolute_tmi_nt
sample_000893,samples/sample_000893.npz,train,42,50,25,31,5,8,0.00010201728119951948,-3.9913262547685626,-0.015643339085468482,0.18780170787891826,0.18780170787891826
sample_000894,samples/sample_000894.npz,train,22,35,8,23,13,15,0.016075906103389458,-1.7938245391121823,-0.7926904769498544,9.684735834899199,9.684735834899199
sample_000895,samples/sample_000895.npz,train,27,40,12,26,8,12,0.06735332224655198,-1.17164097755406,-14.594485664632476,157.44585931870662,157.44585931870662
sample_000896,samples/sample_000896.npz,train,16,27,12,20,15,21,0.0007194107582449668,-3.143023071922722,-0.027242082973964955,0.38587503550011226,0.38587503550011226
sample_000897,samples/sample_000897.npz,train,12,27,41,51,14,19,0.0012789685334093092,-2.8931401403804626,-0.0843206278063862,1.0954271397370388,1.0954271397370388
sample_000898,samples/sample_000898.npz,train,43,53,19,28,8,10,0.00010923316903408212,-3.9616454665656526,-0.008525603615431173,0.10201770199178853,0.10201770199178853
sample_000899,samples/sample_000899.npz,train,14,25,21,26,7,13,0.06711632458531733,-1.173171834301233,-8.224188404483149,107.11816557483682,107.11816557483682
sample_000900,samples/sample_000900.npz,train,41,52,21,33,14,17,0.02959200747736979,-1.5288255719542185,-1.2003394704432735,15.943957109952876,15.943957109952876
sample_000901,samples/sample_000901.npz,train,15,25,15,25,13,17,0.07558749334807638,-1.1215500566052028,-3.487779100599955,47.665630418198454,47.665630418198454
sample_000902,samples/sample_000902.npz,train,10,21,42,55,12,14,0.00014038949715393888,-3.8526653815132352,-0.006390604452043204,0.08029121993975669,0.08029121993975669
sample_000903,samples/sample_000903.npz,train,24,33,12,28,13,17,0.0006663564808226313,-3.1762933740798864,-0.041216612263894614,0.5410759694268941,0.5410759694268941
sample_000904,samples/sample_000904.npz,train,28,42,34,50,8,15,0.00011537246975126281,-3.9378978104307256,-0.03804308271613965,0.4209536871941703,0.4209536871941703
sample_000905,samples/sample_000905.npz,train,51,55,18,34,13,19,0.007893156189646682,-2.102749303297441,-0.2825195212067058,3.9693582372151464,3.9693582372151464
sample_000906,samples/sample_000906.npz,train,34,38,22,31,6,8,0.011341502574400388,-1.9453294043018627,-0.6836131225753748,8.847463276986728,8.847463276986728
sample_000907,samples/sample_000907.npz,train,13,23,34,47,12,15,0.09691404155296,-1.0136132949082146,-5.515431681531481,71.54095569672914,71.54095569672914
sample_000908,samples/sample_000908.npz,train,34,50,26,34,9,17,0.0039673784240910285,-2.4014963728416423,-0.7153026688938385,8.781539993316418,8.781539993316418
sample_000909,samples/sample_000909.npz,train,21,36,36,40,11,14,0.0024406436769096674,-2.6124956210120205,-0.08477774350766591,1.037578712217069,1.037578712217069
sample_000910,samples/sample_000910.npz,train,10,14,32,41,10,18,0.021368494510731927,-1.6702260744065138,-0.9201655473211551,14.070906142142997,14.070906142142997
sample_000911,samples/sample_000911.npz,train,43,50,26,39,5,11,0.000227423129196922,-3.6431653691478942,-0.07097833500294098,0.8470495788623632,0.8470495788623632
sample_000912,samples/sample_000912.npz,train,8,18,26,31,2,7,0.027054118705932335,-1.5677666087424655,-18.786516891390907,172.50653445647163,172.50653445647163
sample_000913,samples/sample_000913.npz,train,14,29,19,29,12,17,0.0842209301140317,-1.0745799666540465,-7.853856685061942,98.5074067316156,98.5074067316156
sample_000914,samples/sample_000914.npz,train,16,27,20,34,14,16,0.0005169521044155529,-3.2865496924023807,-0.01727556646948777,0.22355371020518616,0.22355371020518616
sample_000915,samples/sample_000915.npz,train,11,24,13,25,15,21,0.0016646518534218177,-2.7786765813453753,-0.10758915953667861,1.4578248204109545,1.4578248204109545
sample_000916,samples/sample_000916.npz,train,21,26,13,17,8,11,0.0027730538030638434,-2.557041704115951,-0.07103324511678288,1.0270028765872141,1.0270028765872141
sample_000917,samples/sample_000917.npz,train,27,38,16,31,15,20,0.017618133698663843,-1.7540400986084235,-1.052056221406024,14.154020256265916,14.154020256265916
sample_000918,samples/sample_000918.npz,train,38,42,19,26,8,14,0.00010748490052209312,-3.968652541148564,-0.005234281937969527,0.07889781481476514,0.07889781481476514
sample_000919,samples/sample_000919.npz,train,38,43,40,46,16,22,0.027433664987682165,-1.5617161691507846,-0.31112448014297117,4.678981612080553,4.678981612080553
sample_000920,samples/sample_000920.npz,train,29,44,34,48,10,17,0.019800611636497416,-1.7033213942711414,-4.217583362916905,50.23595053672365,50.23595053672365
sample_000921,samples/sample_000921.npz,train,30,46,25,35,12,17,0.0029987821766414738,-2.523055079061506,-0.2967185379317599,3.651445649280786,3.651445649280786
sample_000922,samples/sample_000922.npz,train,30,46,10,14,8,14,0.00011595286892834368,-3.935718501494863,-0.0124168599784326,0.1443980141419033,0.1443980141419033
sample_000923,samples/sample_000923.npz,train,27,32,40,53,16,19,0.0006108515025144165,-3.2140643535493636,-0.008854388500974643,0.12585471261900946,0.12585471261900946
sample_000924,samples/sample_000924.npz,train,22,30,28,32,8,11,0.029452369017063235,-1.5308797667628253,-1.1886427002898043,16.06548341537405,16.06548341537405
sample_000925,samples/sample_000925.npz,train,16,24,39,50,8,11,0.0032871820251664094,-2.4831762465309213,-0.32269074553279026,4.04191674366276,4.04191674366276
sample_000926,samples/sample_000926.npz,train,16,30,10,21,9,13,0.0013973936191785934,-2.8546812441658704,-0.2146798726851325,2.4499268606763205,2.4499268606763205
sample_000927,samples/sample_000927.npz,train,29,34,39,48,12,15,0.009418607618641174,-2.0260132955336854,-0.199251604159391,2.8386812864954276,2.8386812864954276
sample_000928,samples/sample_000928.npz,train,28,33,44,56,6,12,0.0012616015090701786,-2.8990778001955935,-0.20261354682720786,2.704579692846253,2.704579692846253
sample_000929,samples/sample_000929.npz,train,49,56,20,31,12,19,0.012834955029751282,-1.891605648641551,-0.7472588540481325,10.792058978524022,10.792058978524022
sample_000930,samples/sample_000930.npz,train,23,38,19,34,7,10,0.0008424724061861745,-3.0744443148332796,-0.23162576018077027,2.110168650740609,2.110168650740609
sample_000931,samples/sample_000931.npz,train,10,16,21,29,11,15,0.012188614602637766,-1.9140456548920586,-0.4124507782480124,5.907064773612666,5.907064773612666
sample_000932,samples/sample_000932.npz,train,39,46,28,35,13,21,0.0016157776087723542,-2.791618414557358,-0.05520212118265449,0.8317023285423939,0.8317023285423939
sample_000933,samples/sample_000933.npz,train,33,38,18,27,12,20,0.0006269351553709848,-3.2027773764275116,-0.023104565946657912,0.34980254444143805,0.34980254444143805
sample_000934,samples/sample_000934.npz,train,13,25,26,42,12,15,0.0010938667870446404,-2.9610355639020813,-0.08670856187200941,1.0567605033556464,1.0567605033556464
sample_000935,samples/sample_000935.npz,train,22,36,34,45,12,14,0.004723808615233883,-2.325707706111776,-0.23479738323321245,2.840905506824033,2.840905506824033
sample_000936,samples/sample_000936.npz,train,43,52,33,44,7,11,0.045457376323269134,-1.3423956341897725,-7.680396915472377,92.71153447059993,92.71153447059993
sample_000937,samples/sample_000937.npz,train,39,46,41,46,8,13,0.011056187246439406,-1.9563946147413338,-0.635126764326356,9.11007178139215,9.11007178139215
sample_000938,samples/sample_000938.npz,train,14,26,12,27,5,11,0.003331250938870207,-2.4773926512290245,-1.8262651062681499,17.646565322561703,17.646565322561703
sample_000939,samples/sample_000939.npz,train,17,30,15,29,3,6,0.0021765110315045484,-2.6622391273076804,-1.855139644294743,11.324129689759248,11.324129689759248
sample_000940,samples/sample_000940.npz,train,31,39,14,20,11,19,0.01811620648888561,-1.7419327378636376,-0.8697010316629714,13.055256371589424,13.055256371589424
sample_000941,samples/sample_000941.npz,train,26,38,20,36,11,16,0.0035448654064095847,-2.4504002497230295,-0.4748638916365607,5.8288208443119105,5.8288208443119105
sample_000942,samples/sample_000942.npz,train,47,55,41,51,14,17,0.01017444427311969,-1.9924893025655113,-0.2582388608649946,3.6128310049098302,3.6128310049098302
sample_000943,samples/sample_000943.npz,train,28,44,34,48,8,10,0.0715301496944479,-1.1455108660864983,-11.612291710250528,107.88155337467867,107.88155337467867
sample_000944,samples/sample_000944.npz,train,35,47,9,22,3,7,0.024356712947869515,-1.6133813221526614,-21.21202820358709,151.4311264689452,151.4311264689452
sample_000945,samples/sample_000945.npz,train,19,24,20,24,7,15,0.03932119970862061,-1.4053732401052796,-1.962352433703927,31.55347538936737,31.55347538936737
sample_000946,samples/sample_000946.npz,train,27,34,37,42,2,4,0.039953293967393895,-1.3984474092688917,-16.68167400666386,150.15243542963776,150.15243542963776
sample_000947,samples/sample_000947.npz,train,29,40,14,29,16,24,0.09004886856384196,-1.045521739585892,-6.104778590490755,85.48583181705183,85.48583181705183
sample_000948,samples/sample_000948.npz,train,51,55,29,36,9,12,0.00015814925325659105,-3.8009328543793526,-0.00419728099743286,0.06036515239230521,0.06036515239230521
sample_000949,samples/sample_000949.npz,train,17,32,20,24,7,9,0.004847704950546437,-2.314463820823821,-0.3532234417778648,3.5714008001844686,3.5714008001844686
sample_000950,samples/sample_000950.npz,train,42,53,21,30,12,20,0.0002783877646567041,-3.5553498561981396,-0.022205658106766998,0.31382233402780785,0.31382233402780785
sample_000951,samples/sample_000951.npz,train,19,31,10,16,12,16,0.08434133945380641,-1.0739595060864193,-3.481735235098928,46.60812282381232,46.60812282381232
sample_000952,samples/sample_000952.npz,train,16,32,9,18,2,8,0.004763337037744436,-2.3220886881810348,-7.142751497983195,43.93373678046221,43.93373678046221
sample_000953,samples/sample_000953.npz,train,17,22,20,32,12,18,0.03985421814085422,-1.3995257064297464,-1.6679021143914823,24.012828485983658,24.012828485983658
sample_000954,samples/sample_000954.npz,train,26,39,28,41,14,22,0.0003973058823458244,-3.400875004913375,-0.037331006708765255,0.5094929219443327,0.5094929219443327
sample_000955,samples/sample_000955.npz,train,39,51,13,20,15,19,0.011632035642098446,-1.9343442757471623,-0.3260556083997797,4.496079716497042,4.496079716497042
sample_000956,samples/sample_000956.npz,train,36,45,27,39,3,7,0.04143934295418741,-1.3825871392095648,-27.51332488806065,237.46741206696663,237.46741206696663
sample_000957,samples/sample_000957.npz,train,34,42,28,40,3,6,0.0001650723037270395,-3.7823257877156014,-0.08850312968440796,0.760821613312058,0.760821613312058
sample_000958,samples/sample_000958.npz,train,24,32,17,31,7,14,0.000163100684519944,-3.787544216258249,-0.036894973480602576,0.46945011990583296,0.46945011990583296
sample_000959,samples/sample_000959.npz,train,35,50,33,49,15,23,0.006541365278581984,-2.1843315986064327,-0.7259113302120835,9.565371068340637,9.565371068340637
sample_000960,samples/sample_000960.npz,train,10,23,19,34,12,14,0.0015927428905854939,-2.797854324771352,-0.09454816305630488,1.125421432506156,1.125421432506156
sample_000961,samples/sample_000961.npz,train,41,45,35,47,9,15,0.013378014762361126,-1.8736083291481904,-0.8184904959581654,11.632207882692443,11.632207882692443
sample_000962,samples/sample_000962.npz,train,30,46,32,43,7,10,0.0027902908647905967,-2.554350522751726,-0.6649776987153426,6.199751071626571,6.199751071626571
sample_000963,samples/sample_000963.npz,train,10,20,36,51,2,8,0.000173626049886503,-3.7603851151432477,-0.22776874512841916,1.6523302845758252,1.6523302845758252
sample_000964,samples/sample_000964.npz,train,22,27,40,49,14,21,0.007046881755439015,-2.152003015772661,-0.1747995193207982,2.617556067394578,2.617556067394578
sample_000965,samples/sample_000965.npz,train,40,49,37,49,8,11,0.05857569414624322,-1.2322825561309685,-6.8440699377767,82.57974574387667,82.57974574387667
sample_000966,samples/sample_000966.npz,train,26,36,26,40,4,12,0.050188465346353295,-1.2993960838915677,-32.30662530879118,339.21568113484756,339.21568113484756
sample_000967,samples/sample_000967.npz,train,29,40,32,45,16,22,0.00016699606765686005,-3.777293755289744,-0.008513411563289141,0.11836452973085955,0.11836452973085955
sample_000968,samples/sample_000968.npz,train,14,29,22,31,7,15,0.00012084546941761,-3.917769626959391,-0.035730140435803415,0.4154571024610703,0.4154571024610703
sample_000969,samples/sample_000969.npz,train,39,43,17,26,14,19,0.029680135579593123,-1.5275341195205487,-0.48930792341603935,7.23895332143123,7.23895332143123
sample_000970,samples/sample_000970.npz,train,16,31,29,37,5,8,0.011247540469924683,-1.9489424355188434,-3.715124166436281,31.58948270305453,31.58948270305453
sample_000971,samples/sample_000971.npz,train,24,39,37,42,13,18,0.07587413356057354,-1.1199062552842025,-3.0820471882182705,40.347426912098136,40.347426912098136
sample_000972,samples/sample_000972.npz,train,45,50,40,52,12,14,0.009159827882475206,-2.038112686855462,-0.18209009421826666,2.5085000865638145,2.5085000865638145
sample_000973,samples/sample_000973.npz,train,50,55,34,48,10,14,0.025173545770825895,-1.5990556084385954,-1.408419341092641,18.91276754146637,18.91276754146637
sample_000974,samples/sample_000974.npz,train,34,38,20,34,16,20,0.0013393307293138451,-2.873112166691997,-0.020561494007246096,0.29386657700617663,0.29386657700617663
sample_000975,samples/sample_000975.npz,train,41,56,32,37,7,12,0.0002216630741291632,-3.6543066480565147,-0.033504633980582656,0.37276834809840675,0.37276834809840675
sample_000976,samples/sample_000976.npz,train,37,49,21,31,4,6,0.00013171804038166743,-3.8803547390727866,-0.048197904818132666,0.3768574655414122,0.3768574655414122
sample_000977,samples/sample_000977.npz,train,8,20,33,49,3,6,0.019957318024351606,-1.6998978220408896,-16.645793037450733,103.53381612266216,103.53381612266216
sample_000978,samples/sample_000978.npz,train,23,27,28,36,10,17,0.08305719004030755,-1.0806227658655794,-3.07106181571193,46.66507200603512,46.66507200603512
sample_000979,samples/sample_000979.npz,train,10,26,35,49,8,15,0.033135860344501354,-1.4797017488387274,-11.227939283937927,120.92390024800447,120.92390024800447
sample_000980,samples/sample_000980.npz,train,14,27,26,42,5,10,0.04350577462231388,-1.3614530943060563,-24.791976525152805,216.6439375770375,216.6439375770375
sample_000981,samples/sample_000981.npz,train,11,20,47,55,4,12,0.010664462170356975,-1.9720610419806968,-4.268381196729365,54.059384821698444,54.059384821698444
sample_000982,samples/sample_000982.npz,train,38,44,14,28,7,9,0.0004614250066095091,-3.335898872887673,-0.04034828556409693,0.4737757974434428,0.4737757974434428
sample_000983,samples/sample_000983.npz,train,30,45,38,44,4,8,0.02052289113908457,-1.6877614585063387,-8.877545863187752,74.6334531564422,74.6334531564422
sample_000984,samples/sample_000984.npz,train,32,39,37,44,16,20,0.015097619829025572,-1.8210915147331872,-0.21330261809885537,3.110850658895349,3.110850658895349
sample_000985,samples/sample_000985.npz,train,42,53,21,35,4,11,0.00514044324264374,-2.288999431678874,-3.5289345194170574,34.14159433002327,34.14159433002327
sample_000986,samples/sample_000986.npz,train,45,50,41,52,12,15,0.0005661525773562395,-3.247066511260291,-0.014275873891220455,0.20009224243850643,0.20009224243850643
sample_000987,samples/sample_000987.npz,train,26,30,29,40,14,19,0.0006339113162865253,-3.197971495338094,-0.012549115343460747,0.18331058663898847,0.18331058663898847
sample_000988,samples/sample_000988.npz,train,30,42,22,36,11,18,0.0891857991782532,-1.0497042916945234,-12.818014584790678,166.10605804062868,166.10605804062868
sample_000989,samples/sample_000989.npz,train,39,44,34,44,5,11,0.013579883784967502,-1.8671039466802073,-2.578553673441057,34.92976663804218,34.92976663804218
sample_000990,samples/sample_000990.npz,train,21,32,12,22,15,18,0.07738265215628856,-1.1113563896690155,-2.255931664533656,30.732249882515745,30.732249882515745
sample_000991,samples/sample_000991.npz,train,10,18,42,50,16,20,0.000960315913846852,-3.017585874178371,-0.01757393878933132,0.25330885964830285,0.25330885964830285
sample_000992,samples/sample_000992.npz,train,36,43,15,28,2,10,0.0034321729301522103,-2.464430838329508,-3.177051544157724,32.07350390553392,32.07350390553392
sample_000993,samples/sample_000993.npz,train,18,34,38,44,14,21,0.0700426922611538,-1.154637169103562,-3.6607855063254147,48.964874757384614,48.964874757384614
sample_000994,samples/sample_000994.npz,train,8,21,12,27,15,21,0.00032390634029003297,-3.4895805508288933,-0.025412790751407503,0.3376834145697576,0.3376834145697576
sample_000995,samples/sample_000995.npz,train,29,45,45,55,5,7,0.0831156700507144,-1.080317089633541,-26.401876784019784,195.65411512342126,195.65411512342126
sample_000996,samples/sample_000996.npz,train,30,45,29,40,2,4,0.0017124058857128325,-2.766393288120949,-1.9028623323105085,8.10822017219942,8.10822017219942
sample_000997,samples/sample_000997.npz,train,51,56,40,52,11,18,0.00022196668975382544,-3.6537121946553572,-0.012012336057816235,0.17440887801552682,0.17440887801552682
sample_000998,samples/sample_000998.npz,train,18,29,31,45,15,18,0.0003803688288608116,-3.4197950806106086,-0.014906307016338424,0.19776450119848854,0.19776450119848854
sample_000999,samples/sample_000999.npz,train,15,25,9,15,15,20,0.002629647544533301,-2.580102456727697,-0.06176696855913155,0.8836419800841505,0.8836419800841505
